authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,Starting time,Existence period
"Braund, D., D. Braund, R. Talbert, T. Elliott, S. Gillies",,2010-10-05T17:27:16Z,David Braund,0,,unknown,,batlas-location,unlocated,representative,,,2012-02-15T03:59:05Z,/places/866043/batlas-location,/places/866043,,,,,,,,Barrington Atlas location,e24bb9e8e9e31931d0ac7def13daa1a2,,,,,38,Prehistory,EUROPE,-2000,
"Braund, D., D. Braund, R. Talbert, T. Elliott, S. Gillies",,2010-10-05T17:27:17Z,David Braund,0,,unknown,,batlas-location,unlocated,representative,,,2012-02-15T03:59:06Z,/places/866045/batlas-location,/places/866045,,,,,,,,Barrington Atlas location,a99e2b5020789ce6a5ad1527e9b4231d,,,,,40,Prehistory,EUROPE,-2000,
"Gillies, S.","39.76667, 39.8, 39.76667, 39.8",2013-01-24T20:20:41Z,sgillies,0,Summit of the mountain,"mountain,","{""type"": ""Point"", ""coordinates"": [39.76667, 39.8]}",summit,precise,representative,,,2013-01-24T20:21:59Z,/places/874303/summit,/places/874303,39.8,"39.8,39.76667",39.76667,,,,,KeÅŸiÅŸ DaÄŸÄ± Summit,b24a09c31900ff28b66964279b1393cc,,,,,38,Prehistory,EUROPE,-2000,
"Kroll, S., M. Roaf, St J. Simpson, T. Sinclair, R. Talbert, T. Elliott, S. Gillies","42.0, 37.0, 43.0, 38.0",2010-10-05T17:52:29Z,"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[42.0, 37.0], [42.0, 38.0], [43.0, 38.0], [43.0, 37.0], [42.0, 37.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:02:10Z,/places/874565/batlas-location,/places/874565,37.5,"37.5,42.5",42.5,,,,,Barrington Atlas location,2336a023ae6c8b92f71c87f6b294771e,,,,,39,Prehistory,EUROPE,-2000,
"Elliott, T.","43.1413339, 36.3362776, 43.1782687, 36.3778981",2020-03-06T11:29:23Z,thomase,1,Location based on OpenStreetMap,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[43.1780327, 36.3362776], [43.1688273, 36.3368393], [43.1684947, 36.33709], [43.1508565, 36.3555569], [43.147831, 36.359013], [43.1413339, 36.3667514], [43.1414152, 36.3675231], [43.1481421, 36.3715834], [43.160137, 36.3778981], [43.1605661, 36.3778635], [43.1669042, 36.3720024], [43.1689239, 36.369536], [43.1701148, 36.3677218], [43.1720567, 36.3639378], [43.1733549, 36.3604991], [43.1740523, 36.3573109], [43.1761551, 36.3470628], [43.1782687, 36.3365282], [43.1780327, 36.3362776]]]}",osm-location-of-archaeological-site-of-nineveh,precise,representative,,,2020-03-06T11:30:57Z,/places/874621/osm-location-of-archaeological-site-of-nineveh,/places/874621,36.35714357,"36.3571435713,43.1623076691",43.16230767,,,,,OSM Location of archaeological site of Nineveh,a2d79e78b6e04ceaaf371efd70166b6c,,,,,39,Prehistory,EUROPE,-2000,
"Becker, J.","12.4837462, 41.8829413, 12.484182, 41.8832043",2018-10-27T02:51:29Z,jbecker,1,Representative location based on OpenStreetMap.,church-2,"{""type"": ""Polygon"", ""coordinates"": [[[12.4838246, 41.8829413], [12.4837462, 41.8831098], [12.4841016, 41.8832043], [12.4841672, 41.8831402], [12.484182, 41.883121], [12.4841783, 41.8830348], [12.4838393, 41.8829447], [12.4838246, 41.8829413]]]}",osm-location-of-chiesa-di-santa-prisca,precise,representative,,,2018-10-31T18:29:35Z,/places/45016678/osm-location-of-chiesa-di-santa-prisca,/places/45016678,41.88307496,"41.8830749634,12.4839709883",12.48397099,,,,,OSM location of Chiesa di Santa Prisca,ffc8fae0624a45ac92495d8a837dae32,,,,,39,Prehistory,EUROPE,-2000,
"Mckee, G.","24.4742888, 37.9489219, 24.561532, 37.9896557",2018-07-23T15:52:21Z,gmckee,1,"Polygon representing the coastline of the Bouros-Kastri peninsula, derived from an OpenStreetMap Way.",peninsula,"{""type"": ""Polygon"", ""coordinates"": [[[24.4971642, 37.9489219], [24.4936348, 37.9494327], [24.4768049, 37.9549619], [24.4749371, 37.9562152], [24.4743329, 37.9566459], [24.4742888, 37.9572439], [24.474787, 37.9580444], [24.5581584, 37.9894377], [24.5585758, 37.9895895], [24.5595349, 37.9896557], [24.5598318, 37.9895423], [24.5601131, 37.9885842], [24.561532, 37.9823776], [24.5612277, 37.9819671], [24.5577304, 37.9789303], [24.5255586, 37.9571444], [24.5112074, 37.9496312], [24.5109706, 37.9495362], [24.5095166, 37.9493867], [24.5078542, 37.949273], [24.4998024, 37.9489554], [24.4971642, 37.9489219]]]}",osm-way-8891943,precise,representative,,,2018-08-22T21:27:31Z,/places/448145857/osm-way-8891943,/places/448145857,37.96514696,"37.9651469567,24.525682347",24.52568235,,,,,OSM location of the coastline of the Bouros-Kastri peninsula,11f4367f9efa40e4a3ea300d54e1e40c,,,,,39,Prehistory,EUROPE,-2000,
"Becker, J.","15.2553394, 37.0506885, 15.2588427, 37.052525",2020-08-08T15:23:08Z,jbecker,1,Representative location based on OpenStreetMap.,sanctuary,"{""type"": ""Polygon"", ""coordinates"": [[[15.2559009, 37.0506885], [15.2553394, 37.0516828], [15.25674, 37.0525044], [15.2568788, 37.052525], [15.2570692, 37.0524993], [15.2572661, 37.0524014], [15.257989, 37.0520305], [15.2587507, 37.0515669], [15.2588427, 37.051496], [15.2585425, 37.0511534], [15.2583466, 37.050933], [15.2582216, 37.0507944], [15.2559009, 37.0506885]]]}",osm-location-of-tempio-di-zeus-olimpio,precise,representative,,,2020-08-09T11:04:10Z,/places/659771156/osm-location-of-tempio-di-zeus-olimpio,/places/659771156,37.05148906,"37.0514890562,15.2570395452",15.25703955,,,,,OSM location of Tempio di Zeus Olimpio,686f7402ff7d48e9be5ffd203211cb9f,,,,,39,Prehistory,EUROPE,-2000,
"Becker, J.","-7.159087, 52.207472, -7.159087, 52.207472",2019-01-05T03:15:44Z,jbecker,1,Location based on OpenStreetMap,tomb,"{""type"": ""Point"", ""coordinates"": [-7.159087, 52.207472]}",osm-location-of-knockeen-portal-tomb,precise,representative,,,2019-02-28T22:37:41Z,/places/191098849/osm-location-of-knockeen-portal-tomb,/places/191098849,52.207472,"52.207472,-7.159087",-7.159087,,,,,OSM location of Knockeen Portal Tomb,994353efba8446a5848334c318b55db6,,,,,39,Prehistory,EUROPE,-2000,
"Prins, A., J. Becker","36.708672, 35.74585, 36.708672, 35.74585",2012-11-02T18:03:10Z,adamp,1,"Location of the ruins of the classical-style tomb in Rouweyha. Coordinates determined by eye in Google Earth in November 2012, following description in UNESCO World Heritage List.","tomb,","{""type"": ""Point"", ""coordinates"": [36.708672, 35.74585]}",ruins-of-the-classical-style-tomb-in-rouweyha,precise,,,,2016-07-31T02:17:45Z,/places/674925422/ruins-of-the-classical-style-tomb-in-rouweyha,/places/674925422,35.74585,"35.74585,36.708672",36.708672,UWHS,,,,Ruins of the classical-style tomb in Rouweyha,06c70736d4cb55c59297378fccd2421e,,,,,39,Prehistory,EUROPE,-2000,
"Elliott, T.","28.722572741, 37.709522193, 28.7237384877, 37.7099318743",2010-08-27T21:23:26Z,thomase,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[28.72292115267819, 37.70952219302279, 0.0], [28.72260905624125, 37.70954538670958, 0.0], [28.72257274101629, 37.7097346496723, 0.0], [28.72286865086417, 37.70983664348674, 0.0], [28.7236860299608, 37.70993187428373, 0.0], [28.7237384877137, 37.70965068472989, 0.0], [28.72292115267819, 37.70952219302279, 0.0]]]}",temple-church,precise,representative,,,2018-05-09T19:01:45Z,/places/329428991/temple-church,/places/329428991,37.70971883,"37.7097188302,28.7231890209",28.72318902,,,,,Temple/Church,22d7912d314cd15b3a1bde34e4852b35,,,,,39,Prehistory,EUROPE,-2000,
"Elliott, T.","28.7226830251, 37.7074206133, 28.7251677965, 37.708150715",2010-08-27T21:35:06Z,thomase,1,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[28.72272966783981, 37.70742061326526, 0.0], [28.7226830251138, 37.70801639332575, 0.0], [28.72504966789937, 37.7081507149631, 0.0], [28.72516779653175, 37.70760829579424, 0.0], [28.72272966783981, 37.70742061326526, 0.0]]]}",south-agora,precise,representative,,,2018-05-09T19:02:56Z,/places/792804148/south-agora,/places/792804148,37.70779632,"37.7077963216,28.7238908416",28.72389084,,,,,South Agora,0a6521a678049443bd8839b16546d430,,,,,39,Prehistory,EUROPE,-2000,
"Elliott, T.","28.725001975, 37.7099533307, 28.725001975, 37.7099533307",2010-08-27T21:33:58Z,thomase,0,,unknown,"{""type"": ""Point"", ""coordinates"": [28.72500197496291, 37.70995333072334, 0.0]}",tetrapylon,precise,representative,,,2018-05-09T19:04:16Z,/places/792804150/tetrapylon,/places/792804150,37.70995333,"37.7099533307,28.725001975",28.72500198,,,,,Tetrapylon,04b25f19082afd04d05d7ff210e10fea,,,,,39,Prehistory,EUROPE,-2000,
"Elliott, T.","28.7229432584, 37.7065529742, 28.7233081717, 37.7074405366",2010-08-27T21:31:12Z,thomase,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[28.7230592250674, 37.70655297416305, 0.0], [28.72294325842969, 37.70742299549069, 0.0], [28.72320818083804, 37.70744053662537, 0.0], [28.7233081716988, 37.70659563339535, 0.0], [28.7230592250674, 37.70655297416305, 0.0]]]}",basilica,precise,representative,,,2018-05-09T19:05:59Z,/places/685696905/basilica,/places/685696905,37.70700647,"37.7070064686,28.7231286027",28.7231286,,,,,Basilica,6c6448854f95c7e7d9223c2ab962513f,,,,,39,Prehistory,EUROPE,-2000,
"Becker, J.","45.5515565, 32.1117342, 45.5515565, 32.1117342",2018-11-19T12:14:38Z,jbecker,1,Representative location based on a node derived from OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [45.5515565, 32.1117342]}",osm-location-of-tell-mirza,precise,representative,,,2021-01-08T12:07:32Z,/places/912960/osm-location-of-tell-mirza,/places/912960,32.1117342,"32.1117342,45.5515565",45.5515565,,,,,OSM location of Tell Mirza,b1032b4ba20e4af5ba5295c235523141,,,,,39,Prehistory,EUROPE,-2000,
"Becker, J.","52.8723397, 29.9874796, 52.8766156, 29.9896313",2017-04-28T15:55:42Z,jbecker,1,Representative location based on a way derived from OpenStreetMap.,cemetery,"{""type"": ""Polygon"", ""coordinates"": [[[52.874551, 29.9874796], [52.8724279, 29.9882069], [52.8723397, 29.9884487], [52.8731003, 29.9889359], [52.8758903, 29.9896313], [52.8766156, 29.9894151], [52.8760664, 29.9882137], [52.8755001, 29.9877479], [52.874551, 29.9874796]]]}",osm-location-of-naqsh-e-rustam,precise,representative,,,2019-02-28T22:47:21Z,/places/922685/osm-location-of-naqsh-e-rustam,/places/922685,29.98858038,"29.988580375,52.87459438",52.87459438,,,,,OSM location of Naqsh-e Rustam,f6f8785274d8473fbc0a9bb42d4e1055,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","52.0, 35.0, 53.0, 36.0",2010-10-06T16:39:58Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[52.0, 35.0], [52.0, 36.0], [53.0, 36.0], [53.0, 35.0], [52.0, 35.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:44:44Z,/places/942256/batlas-location,/places/942256,35.5,"35.5,52.5",52.5,,,,,Barrington Atlas location,86504953fa089110a049f89543ff1f49,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","54.0, 38.0, 55.0, 39.0",2010-10-06T16:40:05Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[54.0, 38.0], [54.0, 39.0], [55.0, 39.0], [55.0, 38.0], [54.0, 38.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:44:49Z,/places/942263/batlas-location,/places/942263,38.5,"38.5,54.5",54.5,,,,,Barrington Atlas location,56550a1af3f7c47683dbd4e5491ad3bb,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","55.0, 37.0, 56.0, 38.0",2010-10-06T16:40:11Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[55.0, 37.0], [55.0, 38.0], [56.0, 38.0], [56.0, 37.0], [55.0, 37.0]]]}",batlas-location,rough,representative,,,2017-10-27T21:29:55Z,/places/942271/batlas-location,/places/942271,37.5,"37.5,55.5",55.5,,,,,Barrington Atlas location,744014de3936076f4a6daca5ea9c580e,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","53.0, 35.0, 54.0, 36.0",2010-10-06T16:40:24Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[53.0, 35.0], [53.0, 36.0], [54.0, 36.0], [54.0, 35.0], [53.0, 35.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:45:07Z,/places/942287/batlas-location,/places/942287,35.5,"35.5,53.5",53.5,,,,,Barrington Atlas location,3fb089f62f47a0cb9a45f356b89465ea,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","54.0, 37.0, 55.0, 38.0",2010-10-06T16:40:58Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[54.0, 37.0], [54.0, 38.0], [55.0, 38.0], [55.0, 37.0], [54.0, 37.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:45:36Z,/places/942333/batlas-location,/places/942333,37.5,"37.5,54.5",54.5,,,,,Barrington Atlas location,0b7ab9be19647cdef59a8a102f03a6fe,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies",,2010-10-06T16:41:05Z,"E.J. Keall, M. Roaf",0,,unknown,,batlas-location,unlocated,representative,,,2012-02-15T04:45:45Z,/places/944511/batlas-location,/places/944511,,,,,,,,Barrington Atlas location,cc2cac765d15519e039897a884834ab3,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies",,2010-10-06T16:41:08Z,"E.J. Keall, M. Roaf",0,,unknown,,batlas-location,unlocated,representative,,,2012-02-15T04:45:48Z,/places/944514/batlas-location,/places/944514,,,,,,,,Barrington Atlas location,d37ec7d14abb1e21d111bb8ba1ac3bde,,,,,40,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies",,2010-10-06T16:41:18Z,"E.J. Keall, M. Roaf",0,,unknown,,batlas-location,unlocated,representative,,,2012-02-15T04:45:52Z,/places/944519/batlas-location,/places/944519,,,,,,,,Barrington Atlas location,c19f4b4650529d9bbe966c0b40dca781,,,,,40,Prehistory,EUROPE,-2000,
"Elliott, T.","56.0, 37.1, 56.6, 37.1",2013-02-01T22:17:23Z,thomase,1,line geometry follows long axis of Barrington Atlas label,"region,","{""type"": ""LineString"", ""coordinates"": [[56.0, 37.1], [56.6, 37.1]]}",general-area-of-achriane,precise,representative,,,2013-10-20T04:26:05Z,/places/952059/general-area-of-achriane,/places/952059,37.1,"37.1,56.3",56.3,,,,,general area of Achriane,a71ad5227f199d45df63c63f802dfc2b,,,,,40,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","59.0, 37.0, 60.0, 38.0",2010-10-06T16:44:05Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[59.0, 37.0], [59.0, 38.0], [60.0, 38.0], [60.0, 37.0], [59.0, 37.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:46:03Z,/places/952065/batlas-location,/places/952065,37.5,"37.5,59.5",59.5,,,,,Barrington Atlas location,77c28828d79f1b3cc23c607db569bd3b,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, D. R. Talbert, T. Elliott, S. Gillies","56.373333, 36.954722, 56.373333, 36.954722",2011-08-02T20:20:46Z,"E.J. Keall, M. Roaf",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [56.373333, 36.954722]}",darmc-location-31545,precise,representative,,,2012-02-15T04:46:05Z,/places/952066/darmc-location-31545,/places/952066,36.954722,"36.954722,56.373333",56.373333,,,,,DARMC location 31545,767a14360d4e8c0bea568749ca24a4e9,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","59.0, 36.0, 60.0, 37.0",2010-10-06T16:44:16Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[59.0, 36.0], [59.0, 37.0], [60.0, 37.0], [60.0, 36.0], [59.0, 36.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:46:15Z,/places/952080/batlas-location,/places/952080,36.5,"36.5,59.5",59.5,,,,,Barrington Atlas location,76ca46cfd8c792af7d4cd293e4708e03,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","57.0, 36.0, 58.0, 37.0",2010-10-06T16:44:28Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[57.0, 36.0], [57.0, 37.0], [58.0, 37.0], [58.0, 36.0], [57.0, 36.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:46:26Z,/places/952099/batlas-location,/places/952099,36.5,"36.5,57.5",57.5,,,,,Barrington Atlas location,0f487f46e55b0c14b97ef7b40036cc48,,,,,39,Prehistory,EUROPE,-2000,
"Keall, E., M. Roaf, R. Talbert, T. Elliott, S. Gillies","58.0, 37.0, 59.0, 38.0",2010-10-06T16:44:33Z,"E.J. Keall, M. Roaf",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[58.0, 37.0], [58.0, 38.0], [59.0, 38.0], [59.0, 37.0], [58.0, 37.0]]]}",batlas-location,rough,representative,,,2012-02-15T04:46:31Z,/places/952110/batlas-location,/places/952110,37.5,"37.5,58.5",58.5,,,,,Barrington Atlas location,542debf93ccc9e786339898e16f9d204,,,,,40,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, St J. Simpson, D. R. Talbert, T. Elliott, S. Gillies","67.044168, 37.834776, 67.044168, 37.834776",2011-03-10T00:50:01Z,"F. Hiebert, P.L. Kohl, St J. Simpson",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [67.044168, 37.834776]}",darmc-location-21816,precise,representative,,,2012-02-15T04:47:01Z,/places/961885/darmc-location-21816,/places/961885,37.834776,"37.834776,67.044168",67.044168,,,,,DARMC location 21816,5c543e65879a20b8a91e1d8beaf3eb40,,,,,38,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, St J. Simpson, R. Talbert, T. Elliott, S. Gillies","60.0, 36.0, 61.0, 37.0",2010-10-06T16:50:28Z,"F. Hiebert, P.L. Kohl, St J. Simpson",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[60.0, 36.0], [60.0, 37.0], [61.0, 37.0], [61.0, 36.0], [60.0, 36.0]]]}",batlas-location,rough,representative,,,2017-10-27T21:30:00Z,/places/961920/batlas-location,/places/961920,36.5,"36.5,60.5",60.5,,,,,Barrington Atlas location,dd90007b02c48c8e904e6125cbe5704d,,,,,38,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, St J. Simpson, D. R. Talbert, T. Elliott, S. Gillies","66.974595, 37.652432, 66.974595, 37.652432",2011-08-02T20:56:35Z,"F. Hiebert, P.L. Kohl, St J. Simpson",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [66.974595, 37.652432]}",darmc-location-31810,precise,representative,,,2012-02-15T04:47:35Z,/places/961927/darmc-location-31810,/places/961927,37.652432,"37.652432,66.974595",66.974595,,,,,DARMC location 31810,a4e99d8d5cdc98a4e61e885c28e1cdd6,,,,,40,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, St J. Simpson, D. R. Talbert, T. Elliott, S. Gillies","67.04904, 37.401575, 67.04904, 37.401575",2011-03-10T00:28:13Z,"F. Hiebert, P.L. Kohl, St J. Simpson",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [67.04904, 37.401575]}",darmc-location-21218,precise,representative,,,2012-02-15T04:48:07Z,/places/961965/darmc-location-21218,/places/961965,37.401575,"37.401575,67.04904",67.04904,,,,,DARMC location 21218,ac8d20c7d0e88eebe427326dcd1e7685,,,,,42,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, D. R. Talbert, T. Elliott, S. Gillies","67.187702, 37.70757, 67.187702, 37.70757",2011-03-10T00:50:04Z,"F.T. Hiebert, P.L. Kohl",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [67.187702, 37.70757]}",darmc-location-21817,precise,representative,,,2012-02-15T04:55:33Z,/places/971687/darmc-location-21817,/places/971687,37.70757,"37.70757,67.187702",67.187702,,,,,DARMC location 21817,415ef7406f82cd6a52ced4fd0be96de5,,,,,37,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, D. R. Talbert, T. Elliott, S. Gillies","67.545597, 37.274296, 67.545597, 37.274296",2011-03-10T00:49:26Z,"F.T. Hiebert, P.L. Kohl",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [67.545597, 37.274296]}",darmc-location-21796,precise,representative,,,2012-02-15T04:55:35Z,/places/971688/darmc-location-21796,/places/971688,37.274296,"37.274296,67.545597",67.545597,,,,,DARMC location 21796,1ccf9eac86e6a2ca25a098bcb766a459,,,,,37,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, D. R. Talbert, T. Elliott, S. Gillies","68.019, 36.938351, 68.019, 36.938351",2011-08-02T20:37:47Z,"F.T. Hiebert, P.L. Kohl",1,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [68.019, 36.938351]}",darmc-location-31755,precise,representative,,,2012-02-15T04:55:36Z,/places/971689/darmc-location-31755,/places/971689,36.938351,"36.938351,68.019",68.019,,,,,DARMC location 31755,43f057797d6eb38a3cae9291aa448137,,,,,38,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, D. R. Talbert, T. Elliott, S. Gillies","68.291587, 38.468717, 68.291587, 38.468717",2011-03-10T00:44:59Z,"F.T. Hiebert, P.L. Kohl",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [68.291587, 38.468717]}",darmc-location-21671,precise,representative,,,2012-02-15T04:55:37Z,/places/971690/darmc-location-21671,/places/971690,38.468717,"38.468717,68.291587",68.291587,,,,,DARMC location 21671,34f2527c3bc9c297f4e31a9c935c47c1,,,,,38,Prehistory,EUROPE,-2000,
"Hiebert, F., P. Kohl, D. R. Talbert, T. Elliott, S. Gillies","67.457312, 37.377453, 67.457312, 37.377453",2011-03-10T00:49:29Z,"F.T. Hiebert, P.L. Kohl",1,Point location,unknown,"{""type"": ""Point"", ""coordinates"": [67.457312, 37.377453]}",darmc-location-21799,precise,representative,,,2012-02-15T04:55:38Z,/places/971691/darmc-location-21799,/places/971691,37.377453,"37.377453,67.457312",67.457312,,,,,DARMC location 21799,ccfbdae6a1837d7faacac731f31e9f75,,,,,41,Prehistory,EUROPE,-2000,
