authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000
"Bertrand, E., D. R. Talbert, T. Elliott, S. Gillies","5.822399, 45.789194, 5.822399, 45.789194",2011-03-09T19:08:44Z,E. Bertrand,2,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [5.822399, 45.789194]}",darmc-location-4843,precise,representative,640,-750,2012-02-14T21:34:02Z,/places/167724/darmc-location-4843,/places/167724,45.789194,"45.789194,5.822399",5.822399,,ARL,"archaic,roman,late-antique","-750.0,640.0",DARMC location 4843,4eb84c03e737b8cafa6ad124fa7f742a,,,,,37,Prehistory,EUROPE,-2000
"Bertrand, E., D. R. Talbert, T. Elliott, S. Gillies","5.260092, 45.394152, 5.260092, 45.394152",2011-08-02T20:15:31Z,E. Bertrand,2,representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [5.260092, 45.394152]}",darmc-location-33719,precise,representative,-550,-750,2012-02-14T21:34:03Z,/places/167728/darmc-location-33719,/places/167728,45.394152,"45.394152,5.260092",5.260092,,A,archaic,"-750.0,-550.0",DARMC location 33719,d20b79306f09ac6a8967f411bbcc724c,,,,,37,Prehistory,EUROPE,-2000
"Bertrand, E., D. R. Talbert, T. Elliott, S. Gillies","4.066671, 45.714444, 4.066671, 45.714444",2011-03-09T19:45:48Z,E. Bertrand,2,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [4.066671, 45.714444]}",darmc-location-7386,precise,representative,-30,-750,2012-02-14T21:35:00Z,/places/167844/darmc-location-7386,/places/167844,45.714444,"45.714444,4.066671",4.066671,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 7386,bba126d79fbc2a9f5c0b5d1fab051f75,,,,,36,Prehistory,EUROPE,-2000
"Becker, J.","1.4992251, 41.993775, 1.5001192, 41.9943386",2019-02-16T16:40:06Z,jbecker,2,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[1.4995531, 41.993775], [1.4993606, 41.9938037], [1.4992701, 41.9938509], [1.4992251, 41.993925], [1.4992733, 41.9940886], [1.4994763, 41.994234], [1.499732, 41.9943386], [1.5000767, 41.9943314], [1.5001076, 41.9942286], [1.5001192, 41.9941542], [1.5001115, 41.9940026], [1.4999324, 41.9938695], [1.4998304, 41.993828], [1.4995531, 41.993775]]]}",osm-location-of-poblat-ibaric-el-castellvell,precise,representative,-30,-750,2019-02-17T16:23:09Z,/places/241897866/osm-location-of-poblat-ibaric-el-castellvell,/places/241897866,41.99405804,"41.9940580443,1.49969389204",1.499693892,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Poblat ibÃ¨ric - El Castellvell,4e61a6a4533a4d5ca76d9dd0fa53f33c,,,,,43,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","21.905472, 41.433752, 21.905472, 41.433752",2011-03-09T18:35:18Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [21.905472, 41.433752]}",darmc-location-725,precise,representative,640,-750,2018-06-08T11:31:46Z,/places/491533/darmc-location-725,/places/491533,41.433752,"41.433752,21.905472",21.905472,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 725,ce2973e062f638fee51e3fca9fb188ee,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.781173, 40.704218, 22.781173, 40.704218",2011-03-09T20:29:48Z,E.N. Borza,1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [22.781173, 40.704218]}",darmc-location-10006,precise,representative,-330,-750,2018-06-08T10:10:49Z,/places/491560/darmc-location-10006,/places/491560,40.704218,"40.704218,22.781173",22.781173,,AC,"archaic,classical","-750.0,-330.0",DARMC location 10006,4d7ffe572db5567701bc9dd05ea7882f,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.947121, 40.460491, 22.947121, 40.460491",2011-03-09T18:54:39Z,E.N. Borza,1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [22.947121, 40.460491]}",darmc-location-2992,precise,representative,-330,-750,2012-02-15T00:34:44Z,/places/491570/darmc-location-2992,/places/491570,40.460491,"40.460491,22.947121",22.947121,,AC,"archaic,classical","-750.0,-330.0",DARMC location 2992,6fd23ad027f62c71cfc08e3df8ceff29,,,,,39,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.486065, 40.172688, 22.486065, 40.172688",2011-03-10T01:54:23Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.486065, 40.172688]}",darmc-location-24034,precise,representative,640,-750,2018-06-08T00:05:27Z,/places/491572/darmc-location-24034,/places/491572,40.172688,"40.172688,22.486065",22.486065,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 24034,777527240cb3ad2e47d39a84aad5d660,,,,,39,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","22.491299, 40.177012, 22.491299, 40.177012",2012-10-20T22:23:44Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [22.491299, 40.177012]}",dare-location,precise,representative,640,-750,2018-06-08T00:05:27Z,/places/491572/dare-location,/places/491572,40.177012,"40.177012,22.491299",22.491299,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,a5101f5f5ceab7c3912439c2e2e193a1,,,,,39,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","21.862289, 40.282604, 21.862289, 40.282604",2011-03-09T20:30:32Z,E.N. Borza,1,1M scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [21.862289, 40.282604]}",darmc-location-10040,precise,representative,300,-750,2012-02-15T00:34:57Z,/places/491588/darmc-location-10040,/places/491588,40.282604,"40.282604,21.862289",21.862289,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 10040,f55f855872e646c018f6d2b36c7463b9,,,,,40,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","21.847413, 40.295996, 21.847413, 40.295996",2011-03-09T20:30:34Z,E.N. Borza,1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [21.847413, 40.295996]}",darmc-location-10041,precise,representative,300,-750,2012-02-15T00:34:57Z,/places/491588/darmc-location-10041,/places/491588,40.295996,"40.295996,21.847413",21.847413,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 10041,1e6524e0480d99097587be7efd3ef2f6,,,,,39,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.556736, 40.899846, 22.556736, 40.899846",2011-03-09T18:58:32Z,E.N. Borza,1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [22.556736, 40.899846]}",darmc-location-3446,precise,representative,640,-750,2012-02-15T00:35:02Z,/places/491595/darmc-location-3446,/places/491595,40.899846,"40.899846,22.556736",22.556736,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 3446,7591ec7e5bde49dc8f5ecc52bfd8c9bd,,,,,39,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.591256, 40.764014, 22.591256, 40.764014",2011-03-09T20:31:21Z,E.N. Borza,1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [22.591256, 40.764014]}",darmc-location-10072,precise,representative,300,-750,2018-06-07T23:48:36Z,/places/491619/darmc-location-10072,/places/491619,40.764014,"40.764014,22.591256",22.591256,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 10072,930eabb0c1a5e64153d35fdb89bf79af,,,,,40,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","21.785881, 40.300864, 21.785881, 40.300864",2011-03-10T01:55:01Z,E.N. Borza,1,1M scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [21.785881, 40.300864]}",darmc-location-24065,precise,representative,300,-750,2012-02-15T00:35:30Z,/places/491642/darmc-location-24065,/places/491642,40.300864,"40.300864,21.785881",21.785881,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24065,c3102816dda04d116430e8a24fe5d12b,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.978076, 40.74493, 22.978076, 40.74493",2011-03-10T01:54:48Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.978076, 40.74493]}",darmc-location-24057,precise,representative,300,-750,2018-06-07T23:47:13Z,/places/491651/darmc-location-24057,/places/491651,40.74493,"40.74493,22.978076",22.978076,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24057,ad6874cc8acf282ddbc075928fa5a615,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","23.396101, 40.278319, 23.396101, 40.278319",2011-03-09T21:45:44Z,E.N. Borza,1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [23.396101, 40.278319]}",darmc-location-13683,precise,representative,-330,-750,2018-06-07T23:49:23Z,/places/491660/darmc-location-13683,/places/491660,40.278319,"40.278319,23.396101",23.396101,,AC,"archaic,classical","-750.0,-330.0",DARMC location 13683,e55fe5f312879091516a099d4932ef67,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.587828, 40.446376, 22.587828, 40.446376",2011-03-10T01:55:25Z,E.N. Borza,1,1M scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [22.587828, 40.446376]}",darmc-location-24085,precise,representative,300,-750,2012-02-15T00:35:44Z,/places/491663/darmc-location-24085,/places/491663,40.446376,"40.446376,22.587828",22.587828,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24085,0cc676997f7cf12d70a62c48bbafff97,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","23.342665, 40.292595, 23.342665, 40.292595",2011-03-10T01:57:41Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [23.342665, 40.292595]}",darmc-location-24145,precise,representative,-330,-750,2018-06-07T20:52:09Z,/places/491678/darmc-location-24145,/places/491678,40.292595,"40.292595,23.342665",23.342665,,AC,"archaic,classical","-750.0,-330.0",DARMC location 24145,4f883a0371a05b05fc486b91fefaa5ce,,,,,41,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","23.354208, 40.296525, 23.354208, 40.296525",2012-10-20T22:24:56Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [23.354208, 40.296525]}",dare-location,precise,representative,-330,-750,2018-06-07T20:52:09Z,/places/491678/dare-location,/places/491678,40.296525,"40.296525,23.354208",23.354208,,AC,"archaic,classical","-750.0,-330.0",DARE Location,0e2b021092890b0728f474295872bfe2,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., R. Talbert, T. Elliott, S. Gillies","21.5, 41.5, 22.0, 42.0",2010-06-24T10:28:30Z,E.N. Borza,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[21.5, 41.5], [21.5, 42.0], [22.0, 42.0], [22.0, 41.5], [21.5, 41.5]]]}",batlas-location,rough,representative,300,-750,2012-02-15T00:35:55Z,/places/491680/batlas-location,/places/491680,41.75,"41.75,21.75",21.75,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Barrington Atlas location,9c2fb7ad4077f192b51165d19a9db837,,,,,42,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.525642, 40.760033, 22.525642, 40.760033",2011-03-10T01:58:39Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.525642, 40.760033]}",darmc-location-24167,precise,representative,640,-750,2018-06-07T20:38:50Z,/places/491687/darmc-location-24167,/places/491687,40.760033,"40.760033,22.525642",22.525642,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 24167,99896ebce2894be91b63717a227da769,,,,,42,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","22.518485, 40.754555, 22.518485, 40.754555",2012-10-20T22:25:02Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [22.518485, 40.754555]}",dare-location,precise,representative,640,-750,2018-06-07T20:38:50Z,/places/491687/dare-location,/places/491687,40.754555,"40.754555,22.518485",22.518485,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,b06f0d6e4c9bf9c653e94ce2b72d5ae0,,,,,44,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","23.327812, 40.193696, 23.327812, 40.193696",2011-03-10T01:59:28Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [23.327812, 40.193696]}",darmc-location-24187,precise,representative,300,-750,2018-06-08T00:11:52Z,/places/491701/darmc-location-24187,/places/491701,40.193696,"40.193696,23.327812",23.327812,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24187,247bb88fde434420bfcd24344104e65b,,,,,37,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.560095, 40.394976, 22.560095, 40.394976",2011-03-10T01:59:32Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.560095, 40.394976]}",darmc-location-24191,precise,representative,-30,-750,2018-06-08T00:53:44Z,/places/491703/darmc-location-24191,/places/491703,40.394976,"40.394976,22.560095",22.560095,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",DARMC location 24191,a251249c432ab7a55cda30984a562aa0,,,,,48,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.854091, 40.471036, 22.854091, 40.471036",2011-03-09T22:09:50Z,E.N. Borza,1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [22.854091, 40.471036]}",darmc-location-14494,precise,representative,-330,-750,2012-02-15T00:36:16Z,/places/491712/darmc-location-14494,/places/491712,40.471036,"40.471036,22.854091",22.854091,,AC,"archaic,classical","-750.0,-330.0",DARMC location 14494,637664cf63d1d71cf71c48060de3ce86,,,,,47,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.808289, 40.670226, 22.808289, 40.670226",2011-03-09T20:19:13Z,E.N. Borza,1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [22.808289, 40.670226]}",darmc-location-9530,precise,representative,300,-750,2018-06-07T23:51:14Z,/places/491717/darmc-location-9530,/places/491717,40.670226,"40.670226,22.808289",22.808289,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 9530,3879cb3a994a1fe2c5c44a3f196f1196,,,,,47,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.94402, 40.58155, 22.94402, 40.58155",2011-03-09T18:53:31Z,E.N. Borza,1,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.",unknown,"{""type"": ""Point"", ""coordinates"": [22.94402, 40.58155]}",darmc-location-2840,precise,representative,-330,-750,2018-06-08T11:37:26Z,/places/491740/darmc-location-2840,/places/491740,40.58155,"40.58155,22.94402",22.94402,,AC,"archaic,classical","-750.0,-330.0",DARMC location 2840,27e99d84f7cfa6d1660f20fa2432e20b,,,,,46,Prehistory,EUROPE,-2000
"Borza, E., D. R. Talbert, T. Elliott, S. Gillies","22.956201, 40.626402, 22.956201, 40.626402",2011-03-10T02:15:18Z,E.N. Borza,1,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,unknown,"{""type"": ""Point"", ""coordinates"": [22.956201, 40.626402]}",darmc-location-24552,precise,representative,640,-750,2018-06-08T11:59:31Z,/places/491741/darmc-location-24552,/places/491741,40.626402,"40.626402,22.956201",22.956201,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 24552,230c6aa4c7150e9811204de1e870c22d,,,,,44,Prehistory,EUROPE,-2000
"Ã…hlfeldt, J.","22.949569, 40.630282, 22.949569, 40.630282",2012-10-20T22:26:12Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [22.949569, 40.630282]}",dare-location,precise,representative,640,-750,2018-06-08T11:59:31Z,/places/491741/dare-location,/places/491741,40.630282,"40.630282,22.949569",22.949569,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,11b00a83c27c52f4a46266b670f897c6,,,,,37,Prehistory,EUROPE,-2000
