authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000,2000,timeDiff
"Becker, J.","77.0254367, 19.1078948, 77.0254367, 19.1078948",2013-05-25T21:21:07Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [77.0254367, 19.1078948]}",location-of-Mandas-fl,precise,representative,2100,1700,2017-10-27T20:33:06Z,/places/50117/location-of-Mandas-fl,/places/50117,19.1078948,"19.1078948,77.0254367",77.0254367,,M,modern,"1700.0,2100.0",location of Mandas fl.,c27b3c863cbbb96146c436679b3ceadc,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","92.9203985, 13.2296072, 92.9203985, 13.2296072",2013-11-07T02:14:24Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [92.9203985, 13.2296072]}",north-andaman-island,precise,representative,2100,1700,2013-11-07T22:54:58Z,/places/50118/north-andaman-island,/places/50118,13.2296072,"13.2296072,92.9203985",92.9203985,,M,modern,"1700.0,2100.0",North Andaman Island,b284772d366c634af66d12774e33cb82,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","92.4849669, 10.7065413, 92.4849669, 10.7065413",2013-11-07T02:16:22Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [92.4849669, 10.7065413]}",little-andaman-island,precise,representative,2100,1700,2013-11-07T22:54:58Z,/places/50118/little-andaman-island,/places/50118,10.7065413,"10.7065413,92.4849669",92.4849669,,M,modern,"1700.0,2100.0",Little Andaman Island,3195d5cd9f204bdeac3b21fe89829c5a,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","92.83336, 12.50371, 92.83336, 12.50371",2013-11-07T02:18:25Z,jbecker,1,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [92.83336, 12.50371]}",middle-andaman-island,precise,representative,2100,1700,2013-11-07T22:54:58Z,/places/50118/middle-andaman-island,/places/50118,12.50371,"12.50371,92.83336",92.83336,,M,modern,"1700.0,2100.0",Middle Andaman Island,8b1c1e64e5796c43bd1a449960316e35,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","26.2370257, 39.9815943, 26.2370257, 39.9815943",2018-02-22T17:54:01Z,jbecker,1,Representative location of modern Kumkale based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [26.2370257, 39.9815943]}",osm-location-of-modern-kumkale,precise,"representative,associated_modern",2100,1700,2018-03-08T20:50:14Z,/places/501334/osm-location-of-modern-kumkale,/places/501334,39.9815943,"39.9815943,26.2370257",26.2370257,,M,modern,"1700.0,2100.0",OSM location of modern Kumkale,8e634d72e0064487a2dfdbe5dca455a2,,,,,29,Classical,AFRICA,-600,,400
"Elliott, T.","24.3948, 40.137, 24.3948, 40.137",2012-12-04T20:53:25Z,thomase,1,"Location after geonames.org, refined in Google Earth at an eye altitude of 6km.","cape,","{""type"": ""Point"", ""coordinates"": [24.3948, 40.137]}",cape-akrathos,precise,representative,2100,1700,2012-12-04T21:01:25Z,/places/501342/cape-akrathos,/places/501342,40.137,"40.137,24.3948",24.3948,,M,modern,"1700.0,2100.0",Cape Akrathos,d282405db3c18017724643c37e792bdf,,,,,29,Classical,AFRICA,-600,,400
"Elliott, T.","24.137678, 40.744165, 24.137678, 40.744165",2012-07-20T18:12:07Z,thomase,1,The modern site of Pyrgos is thought to be in the general vicinity of ancient Apollonia.,unknown,"{""type"": ""Point"", ""coordinates"": [24.137678, 40.744165]}",centerpoint-of-modern-pyrgos-per-google-earth,precise,representative,2100,1700,2018-06-07T20:56:25Z,/places/501355/centerpoint-of-modern-pyrgos-per-google-earth,/places/501355,40.744165,"40.744165,24.137678",24.137678,,M,modern,"1700.0,2100.0","Centerpoint of modern Pyrgos, per Google Earth",126efb36808533a3ee9e73f8e5cd075c,,,,,29,Classical,AFRICA,-600,,400
"Moss, G.","26.535763, 40.19429, 26.535763, 40.19429",2016-08-26T14:17:06Z,gmoss,1,Location based on OpenStreetMap,"settlement-modern,","{""type"": ""Point"", ""coordinates"": [26.535763, 40.19429]}",musakoy,precise,"representative,",2100,1700,2018-06-08T11:56:49Z,/places/501359/musakoy,/places/501359,40.19429,"40.19429,26.535763",26.535763,,M,modern,"1700.0,2100.0",OSM Location of modern MusakÃ¶y,d1a29b66dca948d08da86b1ffdc3485b,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","24.326389, 40.157222, 24.326389, 40.157222",2012-11-30T22:53:37Z,jbecker,2,,"mountain,","{""type"": ""Point"", ""coordinates"": [24.326389, 40.157222]}",mount-athos,precise,representative,2100,1700,2012-12-04T20:42:40Z,/places/501366/mount-athos,/places/501366,40.157222,"40.157222,24.326389",24.326389,UWHS,M,modern,"1700.0,2100.0",Mount Athos,22c4999c13e52651792e22c1dbd6485f,,,,,28,Classical,AFRICA,-600,,400
"Horne, R., J. Becker","24.2016729, 40.88759, 24.2016729, 40.88759",2013-10-17T03:17:55Z,rmhorne,5,Location based on OpenStreetMap,"settlement-modern,","{""type"": ""Point"", ""coordinates"": [24.2016729, 40.88759]}",39a3b73c03b1,precise,representative,2100,1700,2018-06-07T23:31:13Z,/places/501368/39a3b73c03b1,/places/501368,40.88759,"40.88759,24.2016729",24.2016729,,M,modern,"1700.0,2100.0",location of ÎšÎ·Ï€Î¯Î±,02a95e7380e23101ff404a97a87bba9a,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","25.12, 41.03, 25.12, 41.03",2013-01-28T19:46:59Z,jbecker,0,verified in Google Earth 2013 based on Barrington Atlas location.,"lake,","{""type"": ""Point"", ""coordinates"": [25.12, 41.03]}",location-of-bistonis-l,precise,representative,2100,1700,2013-04-12T20:52:14Z,/places/501378/location-of-bistonis-l,/places/501378,41.03,"41.03,25.12",25.12,,M,modern,"1700.0,2100.0",location of Bistonis L.,5e788c988ace4dcde824f2e2869906ad,,,,,29,Classical,AFRICA,-600,,400
"Horne, R.","26.5, 40.33333, 26.5, 40.33333",2013-04-15T18:22:48Z,rmhorne,0,GeoNames location,"peninsula,","{""type"": ""Point"", ""coordinates"": [26.5, 40.33333]}",location-of-gallipoli-peninsula,precise,representative,2100,1700,2018-06-08T11:48:49Z,/places/501386/location-of-gallipoli-peninsula,/places/501386,40.33333,"40.33333,26.5",26.5,,M,modern,"1700.0,2100.0",Location of Gallipoli Peninsula,2cead39e00acea8fba51b53074322002,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., N. Kaye","23.930431, 39.937356, 23.930431, 39.937356",2013-01-11T20:11:04Z,jbecker,1,"verified in Google Earth 2013 at eye altitude of 6 km, based on location given in Barrington Atlas","cape,","{""type"": ""Point"", ""coordinates"": [23.930431, 39.937356]}",location-of-derris-pr,precise,representative,2100,1700,2013-03-13T21:22:08Z,/places/501398/location-of-derris-pr,/places/501398,39.937356,"39.937356,23.930431",23.930431,,M,modern,"1700.0,2100.0",location of Derris Pr.,0744b240f4ac839264a689c960b16a7a,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","26.029778, 40.738634, 26.029778, 40.738634",2013-05-31T16:36:45Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [26.029778, 40.738634]}",location-of-Hebros-fl,precise,representative,2100,1700,2017-10-27T20:33:13Z,/places/501432/location-of-Hebros-fl,/places/501432,40.738634,"40.738634,26.029778",26.029778,,M,modern,"1700.0,2100.0",location of Hebros fl.,e0e667b52806018944b1d26b9491ed86,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","26.4, 40.2, 26.4, 40.2",2013-02-25T19:56:08Z,jbecker,1,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [26.4, 40.2]}",representative-point-for-hellespontus,precise,representative,2100,1700,2019-07-22T16:57:05Z,/places/501434/representative-point-for-hellespontus,/places/501434,40.2,"40.2,26.4",26.4,,M,modern,"1700.0,2100.0",representative point for Hellespontus,d9738d1b85635d38681b36c7f3a38665,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","25.8985823, 40.2335474, 25.8985823, 40.2335474",2017-08-03T13:39:08Z,jbecker,2,Representative location based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [25.8985823, 40.2335474]}",osm-location-of-modern-kalekapy-village,precise,"representative,associated_modern",2100,1700,2018-06-08T00:58:21Z,/places/501438/osm-location-of-modern-kalekapy-village,/places/501438,40.2335474,"40.2335474,25.8985823",25.8985823,,M,modern,"1700.0,2100.0",OSM location of KalekÃ¶y,1ffe48f168d94cda93ad9eb214db6bc7,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., A. De Graauw, T. Elliott","25.844444, 40.160833, 25.844444, 40.160833",2013-01-27T02:58:49Z,jbecker,6,Representative point location for center of island. Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [25.844444, 40.160833]}",imagery-location,precise,representative,2100,1700,2016-07-09T09:34:45Z,/places/501439/imagery-location,/places/501439,40.160833,"40.160833,25.844444",25.844444,,M,modern,"1700.0,2100.0",Imagery Location,53286d497785a80fd8d7711e37a028e5,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","25.3111574, 40.9973096, 25.3111574, 40.9973096",2013-08-13T02:23:38Z,jbecker,1,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [25.3111574, 40.9973096]}",location-of-Ismaris-L,precise,representative,2100,1700,2013-08-13T02:24:28Z,/places/501440/location-of-Ismaris-L,/places/501440,40.9973096,"40.9973096,25.3111574",25.3111574,,M,modern,"1700.0,2100.0",location of Ismaris L.,380d3353749dde1a5d6e1aa7883ffa2b,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","23.7450659, 39.9343616, 23.7450659, 39.9343616",2014-06-25T23:14:45Z,jbecker,2,Location based on OpenStreetMap,cape,"{""type"": ""Point"", ""coordinates"": [23.7450659, 39.9343616]}",osm-location,precise,representative,2100,1700,2021-03-10T22:32:57Z,/places/501453/osm-location,/places/501453,39.9343616,"39.9343616,23.7450659",23.7450659,,M,modern,"1700.0,2100.0",OSM location of Akr. Ag. Nikolaos,ed4656e4c8fec31db4c29704e70fa1b5,,,,,28,Classical,AFRICA,-600,,400
"Horne, R., T. Elliott","26.0159, 40.15574, 26.0159, 40.15574",2013-04-15T18:37:05Z,rmhorne,2,GeoNames location,cape,"{""type"": ""Point"", ""coordinates"": [26.0159, 40.15574]}",location-of-kefalo-burnu,precise,representative,2100,1700,2020-07-10T22:21:10Z,/places/501463/location-of-kefalo-burnu,/places/501463,40.15574,"40.15574,26.0159",26.0159,,M,modern,"1700.0,2100.0",GeoNames Location of Kefalo Burnu,5c881cefb3aaa63f5d2dfda674b24948,,,,,28,Classical,AFRICA,-600,,400
"Horne, R.","26.16658, 40.05436, 26.16658, 40.05436",2013-04-15T18:56:50Z,rmhorne,0,GeoNames location,"cape,","{""type"": ""Point"", ""coordinates"": [26.16658, 40.05436]}",location-of-tekke-burnu,precise,representative,2100,1700,2013-04-16T13:59:55Z,/places/501509/location-of-tekke-burnu,/places/501509,40.05436,"40.05436,26.16658",26.16658,,M,modern,"1700.0,2100.0",Location of Tekke Burnu,0c8bc39bd4680404b9d54d2117477f4b,,,,,30,Classical,AFRICA,-600,,400
"Becker, J.","26.46, 40.55, 26.46, 40.55",2013-01-25T20:19:47Z,jbecker,0,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [26.46, 40.55]}",location-of-melas-kolpos,precise,representative,2100,1700,2018-06-07T21:33:38Z,/places/501513/location-of-melas-kolpos,/places/501513,40.55,"40.55,26.46",26.46,,M,modern,"1700.0,2100.0",location of Melas Kolpos,de115fa00ccc81bc8365c2cf8a45fd45,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","24.5, 41.016667, 24.5, 41.016667",2013-01-25T16:30:06Z,jbecker,0,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [24.5, 41.016667]}",summit-of-lekani,precise,representative,2100,1700,2013-04-06T20:11:39Z,/places/501539/summit-of-lekani,/places/501539,41.016667,"41.016667,24.5",24.5,,M,modern,"1700.0,2100.0",summit of Lekani,33802d3e20b3a6eec2d76bbb4136b8bb,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","24.082778, 40.916944, 24.082778, 40.916944",2013-02-13T15:37:48Z,jbecker,0,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [24.082778, 40.916944]}",location-of-pangaion-hills,precise,representative,2100,1700,2013-04-06T18:31:46Z,/places/501551/location-of-pangaion-hills,/places/501551,40.916944,"40.916944,24.082778",24.082778,,M,modern,"1700.0,2100.0",location of Pangaion Hills,10342d924cf679a2c4e11ad0ec569ca1,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","81.5323306, 22.7452561, 81.5323306, 22.7452561",2014-04-19T23:24:46Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [81.5323306, 22.7452561]}",osm-location,precise,representative,2100,1700,2016-05-25T10:17:23Z,/places/50156/osm-location,/places/50156,22.7452561,"22.7452561,81.5323306",81.5323306,,M,modern,"1700.0,2100.0",OSM location of Narmada river course,66925f37df971bceef44f70b08adec11,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","73.9979365, 21.8971072, 73.9979365, 21.8971072",2016-05-24T23:52:43Z,jbecker,1,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [73.9979365, 21.8971072]}",osm-location-of-narmada-river-mouth,precise,representative,2100,1700,2016-05-25T10:17:23Z,/places/50156/osm-location-of-narmada-river-mouth,/places/50156,21.8971072,"21.8971072,73.9979365",73.9979365,,M,modern,"1700.0,2100.0",OSM location of Narmada river mouth,e2d4a25e3a69420282b786ed1771470f,,,,,29,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","72.7936641, 21.1821133, 72.7936641, 21.1821133",2014-05-29T00:39:54Z,jbecker,4,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [72.7936641, 21.1821133]}",osm-location-of-river-mouth,precise,"representative,",2100,1700,2016-10-01T16:55:00Z,/places/50157/osm-location-of-river-mouth,/places/50157,21.1821133,"21.1821133,72.7936641",72.7936641,,M,modern,"1700.0,2100.0",OSM location of Tapti river,5f1a8d442be8e842afb77c358969eb40,,,,,28,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","72.6618382, 21.0583756, 78.1977563, 21.8207734",2016-10-01T16:55:20Z,jbecker,2,Representative location based on OpenStreetMap.,river,"{""type"": ""Polygon"", ""coordinates"": [[[75.8457852, 21.0583756], [72.6618382, 21.14109], [72.6679188, 21.1518715], [72.8084068, 21.2510808], [72.971571, 21.3138274], [74.1595611, 21.5258056], [77.2975059, 21.8179376], [77.300606, 21.8182074], [77.4963323, 21.8207734], [77.7600783, 21.8167724], [77.7793011, 21.8158539], [77.7826403, 21.8149681], [78.1977563, 21.7029462], [78.1929286, 21.6988299], [78.1921909, 21.6983785], [78.191789, 21.6981774], [75.9500804, 21.0747621], [75.8899052, 21.0614958], [75.8777114, 21.0592327], [75.8457852, 21.0583756]]]}",osm-location-of-course-of-tapti-river,precise,representative,2100,1700,2017-09-13T05:12:08Z,/places/50157/osm-location-of-course-of-tapti-river,/places/50157,21.41708996,"21.4170899602,75.5337087818",75.53370878,,M,modern,"1700.0,2100.0",OSM location of Tapti River,3f4d292704d9449f8ed6c3875142d07c,,,,,29,Classical,AFRICA,-600,,400
"Becker, J.","25.582, 40.453, 25.582, 40.453",2013-01-27T03:15:36Z,jbecker,1,verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [25.582, 40.453]}",location-of-samothrace-ins,precise,representative,2100,1700,2013-02-05T19:44:44Z,/places/501597/location-of-samothrace-ins,/places/501597,40.453,"40.453,25.582",25.582,,M,modern,"1700.0,2100.0",location of Samothrace Ins.,60c7becf30fd50a789e2112b2a944882,,,,,29,Classical,AFRICA,-600,,400
"Horne, R.","25.5874978, 40.4616628, 25.5874978, 40.4616628",2013-10-16T23:59:52Z,rmhorne,2,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [25.5874978, 40.4616628]}",saos,precise,representative,2100,1700,2013-11-25T15:33:21Z,/places/501600/saos,/places/501600,40.4616628,"40.4616628,25.5874978",25.5874978,,M,modern,"1700.0,2100.0",location of Saos,8529195274213e0019ecbf24c225a920,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","24.022886, 40.208327, 24.022886, 40.208327",2013-01-25T19:04:21Z,jbecker,0,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [24.022886, 40.208327]}",location-of-singitikos-kolpos,precise,representative,2100,1700,2013-01-25T21:06:12Z,/places/501612/location-of-singitikos-kolpos,/places/501612,40.208327,"40.208327,24.022886",24.022886,,M,modern,"1700.0,2100.0",location of Singitikos Kolpos,0b5b6671420a4e5fe3daae99453605fd,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","23.848889, 40.785833, 23.848889, 40.785833",2013-02-13T15:43:19Z,jbecker,2,verified in Google Earth 2013.,"river,","{""type"": ""Point"", ""coordinates"": [23.848889, 40.785833]}",mouth-of-strymon-fl,precise,representative,2100,1700,2018-06-08T00:07:02Z,/places/501629/mouth-of-strymon-fl,/places/501629,40.785833,"40.785833,23.848889",23.848889,,M,modern,"1700.0,2100.0",mouth of Struma (river),7b7c82eb5f6fb1cf96a796e609d73210,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","23.833333, 40.666667, 23.833333, 40.666667",2013-01-25T17:51:04Z,jbecker,0,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [23.833333, 40.666667]}",location-of-strymonian-gulf,precise,representative,2100,1700,2013-01-25T21:41:16Z,/places/501630/location-of-strymonian-gulf,/places/501630,40.666667,"40.666667,23.833333",23.833333,,M,modern,"1700.0,2100.0",location of Strymonian Gulf,d8c207fb6ce3873c97809bb91825c423,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., P. Scalfano","24.65, 40.683333, 24.65, 40.683333",2013-01-27T03:08:14Z,jbecker,1,Coordinates after BAtlas; verified in Google Earth 2013 with reference to Wikipedia.,"island,","{""type"": ""Point"", ""coordinates"": [24.65, 40.683333]}",location-of-thasos-ins,precise,representative,2100,1700,2019-10-16T20:22:52Z,/places/501635/location-of-thasos-ins,/places/501635,40.683333,"40.683333,24.65",24.65,,M,modern,"1700.0,2100.0",location of Thasos Ins.,3c6a15a3e278b8b3b530191d6c26b6a6,,,,,0,Classical,AFRICA,-600,,400
"Horne, R., T. Elliott","23.66667, 39.95, 23.66667, 39.95",2013-10-17T03:30:14Z,rmhorne,3,Location based on GeoNames,settlement,"{""type"": ""Point"", ""coordinates"": [23.66667, 39.95]}",paliourion,precise,representative,2100,1700,2020-07-10T23:45:13Z,/places/501637/paliourion,/places/501637,39.95,"39.95,23.66667",23.66667,,M,modern,"1700.0,2100.0",GeoNames Location of PalioÃºrion,24ec816391d457524cb7c15d74605326,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","25.166667, 40.366667, 25.166667, 40.366667",2013-01-25T17:39:34Z,jbecker,0,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [25.166667, 40.366667]}",location-of-thracium-macedonicum-mare,precise,representative,2100,1700,2013-08-10T01:42:21Z,/places/501639/location-of-thracium-macedonicum-mare,/places/501639,40.366667,"40.366667,25.166667",25.166667,,M,modern,"1700.0,2100.0",location of Thracium/Macedonicum Mare,5a150793f67dc219b432d8d1238589a6,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","23.6835715, 39.9601761, 23.6835715, 39.9601761",2014-06-25T23:13:20Z,jbecker,2,Representative location based on OpenStreetMap.,"cape,","{""type"": ""Point"", ""coordinates"": [23.6835715, 39.9601761]}",osm-location,precise,,2100,1700,2016-07-27T02:22:23Z,/places/501641/osm-location,/places/501641,39.9601761,"39.9601761,23.6835715",23.6835715,,M,modern,"1700.0,2100.0",OSM location of Cape Krousou,a2df98b35410296f351f97792c2d7c0e,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","24.9670398, 42.7301221, 24.9670398, 42.7301221",2013-05-31T16:40:47Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [24.9670398, 42.7301221]}",location-of-Tonzos-fl,precise,representative,2100,1700,2017-10-27T20:33:33Z,/places/501644/location-of-Tonzos-fl,/places/501644,42.7301221,"42.7301221,24.9670398",24.9670398,,M,modern,"1700.0,2100.0",location of Tonzos fl.,9aee52d0e0bcad796a0ea614f0c9a3bf,,,,,0,Classical,AFRICA,-600,,400
